,p_name,year,latitude,longitude,built_capacity
1187,Prairie Winds Minot Wind 2,2009.0,47.98826666666667,-101.29122,4.5
1188,Prairie Winds ND 1,2009.0,47.93890376623377,-101.27037,115.5
1189,Pratt Wind Energy Center,2018.0,37.56066971698113,-98.86955018867924,243.80000000000004
1190,Presque Isle,2009.0,46.66739,-68.0202,0.6000000000000001
1191,Prevailing Wind,2020.0,43.112082105263156,-98.0658647368421,216.6
1192,Priddy,2022.0,31.57665492063492,-98.48461761904764,302.4
1193,Princeton Municipal Light and Water Plant,2009.0,42.47789,-71.8997,3.0
1194,Prospector,2017.0,44.416964,-117.257394,10.0
1195,Providence Heights,2008.0,41.232306944444446,-89.58568444444444,72.0
1196,Pryor Mountain,2021.0,45.15529877192982,-108.6949648245614,239.8
1197,Pueblo Towers,2010.0,38.1634,-104.62139,1.8
1198,Pyron (Roscoe III),2009.0,32.59145897590362,-100.6741206626506,265.6
1199,Quilt Block,2017.0,42.65567469387755,-90.2514512244898,98.0
1200,Quinhagak,2010.0,59.73996666666667,-161.91438333333335,0.3
1201,REG Juhl Glenville Wind Project,2020.0,43.5809,-93.30791,2.5
1202,Radford's Run,2017.0,40.000277913669066,-89.03700575539568,305.8
1203,Rail Splitter,2009.0,40.332944925373134,-89.4156171641791,100.5
1204,Ralls Wind Farm,2011.0,33.661298,-101.385802,10.0
1205,Ranchero,2019.0,31.015416583333337,-101.71863783333332,300.0
1206,Ranchland Wind Project,2022.0,32.283276825396825,-99.17283222222224,262.92
1207,Randolph Eastern School Corporation,2010.0,40.21027,-84.82208,1.0
1208,Rattlesnake,2015.0,31.723093898305084,-101.44557559322034,207.0
1209,Rattlesnake Creek,2018.0,42.37907287128713,-96.82280851485147,318.15
1210,Rattlesnake Flat,2020.0,46.89636157894737,-118.42294859649124,149.9
1211,Rattlesnake Road,2008.0,45.68777673469388,-120.23971959183672,102.9
1212,Rattlesnake Wind,2018.0,31.24965515625,-99.534431875,160.0
1213,Reading Wind Facility,2020.0,38.4892114516129,-96.00967112903226,200.13
1214,Record Hill,2011.0,44.660607727272726,-70.63116636363635,50.6
1215,Red Barn Wind,2023.0,42.95476071428572,-90.48551714285716,92.4
1216,Red Canyon Wind Energy,2006.0,32.9646,-101.24509,84.0
1217,Red Canyon Wind Energy,2017.0,32.95941527272727,-101.22325818181818,84.0
1218,Red Dirt,2017.0,36.04751063157895,-97.77619715789471,299.25
1219,Red Hills,2008.0,35.53867036585366,-99.40791158536584,123.0
1220,Red Horse 2,2015.0,32.28858533333333,-110.08840066666669,30.0
1221,Red Lake Falls,2020.0,47.87196,-96.317845,4.6
1222,Red Mesa,2010.0,35.25683578125,-107.3818196875,102.4
1223,Red Pine,2017.0,44.4747844,-96.1594542,200.0
1224,Redbed Plains,2017.0,35.27631041666667,-97.87380583333334,99.09999999999998
1225,Redwood Falls (SMMPA),2005.0,44.50304,-95.1759,3.3
1226,Reloj del Sol,2021.0,27.11784603174603,-99.28889603174603,209.4
1227,Richland,2020.0,42.31776134615384,-95.22116846153844,130.92
1228,Richland Community College,2009.0,39.88662,-88.89536,0.1
1229,Ridgetop,1985.0,35.07676288372093,-118.31104730232558,29.0
1230,Ridgewind,2010.0,44.031223636363634,-96.0488690909091,25.3
1231,Rim Rock,2012.0,48.82858555555555,-112.10640047619049,189.0
1232,Ringer Hill,2016.0,39.74010499999999,-79.19253428571429,39.9
1233,Rio Bravo,2019.0,26.636514545454546,-99.03859287878788,237.6
1234,Rippey,2012.0,41.9941915,-94.206848,50.0
1235,Rising Tree North,2014.0,35.08479533333333,-118.21917766666668,99.0
1236,Rising Tree South,2015.0,35.058748666666666,-118.24824133333333,99.0
1237,Roaring Brook Wind,2021.0,43.7075445,-75.617106,79.73
1238,Robertsons Ready Mix,2012.0,33.915895,-116.81324,3.2
1239,Rock Aetna,2022.0,44.03825875,-96.05407625,21.76
1240,Rock County Wind Fuel Project,2020.0,43.636185,-96.270065,5.0
1241,Rock Creek,2017.0,40.43821526666667,-95.24145553333334,300.0
1242,Rock Falls,2017.0,36.91548733333333,-97.476391,154.58
1243,Rock River I,2001.0,41.71834224489796,-106.10861142857144,50.0
1244,Rock of Ages,2010.0,44.15349,-72.477,0.1
1245,Rockhaven Wind Project,2021.0,34.41578729166667,-97.28114854166668,140.0
1246,Rockland,2011.0,42.68774204545454,-112.91692363636363,79.2
1247,Rocksprings,2017.0,29.76765855072464,-100.77239565217393,149.34
1248,Rocky Ridge I,2012.0,35.12939021505376,-99.00095182795698,148.8
1249,Roeder Farms,2011.0,43.29729,-93.2832,1.6
1250,Rolling Hills,2009.0,43.06515515151515,-105.83883393939394,115.8
1251,Rolling Hills,2011.0,41.215369896373055,-94.75505409326423,484.19999999999993
1252,Rollins,2011.0,45.34599,-68.38023749999999,60.0
1253,Roosevelt,2015.0,33.9221336,-103.49789208,250.0
1254,Roscoe,2008.0,32.472945789473684,-100.6614732057416,209.0
1255,Rosebud Sioux,2003.0,43.00269,-100.57849,0.75
1256,Roseman Energy LLC,2017.0,41.37314,-94.75392,1.79
1257,Rosewater,2020.0,40.782576,-86.9539396,102.0
1258,Rosiere Wind Farm,1999.0,44.654797058823526,-87.64168117647058,11.22
1259,Roth Rock,2011.0,39.271055,-79.451328,50.0
1260,Roundhouse,2020.0,41.063189146341465,-105.10662317073172,226.56000000000003
1261,Roundhouse Wind II,2023.0,41.05183289473684,-105.0039855263158,87.4
1262,Route 66,2015.0,35.18679386666667,-101.46026133333334,150.0
1263,Roxwind,2021.0,44.6192775,-70.617295,15.2
1264,Rugby,2009.0,48.50703915492958,-99.95124633802816,149.1
1265,Rush Creek I,2018.0,39.136338,-103.8568051,400.0
1266,Rush Creek II,2018.0,39.0825093,-103.1725882,200.0
1267,Rush Springs Wind Energy Center,2016.0,34.70048915966387,-97.80439218487396,249.0
1268,Ruthton Wind Farm,2001.0,44.22468583333333,-96.22224583333332,15.839999999999998
1269,SC Johnson Waxdale Plant,2012.0,42.712165,-87.88799,3.0
1270,Sac County Wind (Richland Wind),2021.0,42.396213103448275,-95.19147931034485,81.4
1271,Sacred Heart Monestery,1997.0,46.89645,-102.34658,0.2
1272,Saddleback Ridge,2014.0,44.603006666666666,-70.37817666666666,8.55
1273,Saddleback Ridge,2015.0,44.61407888888888,-70.36863,25.65
1274,Safeway Tracy,2011.0,37.713865,-121.52141,2.0
1275,Sagamore Wind,2020.0,33.91822570833333,-103.19580908333334,522.8
1276,Sage Draw,2020.0,33.31251925,-101.57537533333334,338.4
1277,Sagebrush (Kittitas Valley),2010.0,47.14094145833334,-120.69250770833334,100.8
1278,Salinas Valley State Prison,2018.0,36.47424,-121.37075,1.7
1279,Salmon Falls,2011.0,42.689972142857144,-114.99890857142856,21.0
1280,Salt Fork,2016.0,35.1721616091954,-100.9340448275862,174.0
1281,San Clemente Island,1998.0,32.986705,-118.552445,0.68
1282,San Clemente Island,1999.0,32.98557,-118.55164,0.68
1283,San Gorgonio Farms Wind Farm,1984.0,33.92218619047619,-116.61960714285716,31.0
1284,San Gorgonio Farms Wind Farm,1985.0,33.92584,-116.61765,28.47
1285,San Gorgonio Farms Wind Farm,1986.0,33.92848818181818,-116.61333563636364,31.0
1286,San Gorgonio Farms Wind Farm,1990.0,33.9291,-116.62499,31.0
1287,San Gorgonio Farms Wind Farm,1992.0,33.92384,-116.61565,31.0
1288,San Gorgonio Farms Wind Farm,1994.0,33.92783,-116.62633,31.0
1289,San Gorgonio Farms Wind Farm,2008.0,33.923801000000005,-116.62248,31.0
1290,San Gorgonio Farms Wind Farm,2011.0,33.9249,-116.61049,31.0
1291,San Gorgonio Farms Wind Farm,2014.0,33.9304,-116.62494,31.0
1292,San Gorgonio Farms Wind Farm,2015.0,33.92582066666667,-116.62406333333334,31.0
1293,San Gorgonio Farms Wind Farm,2016.0,33.92624,-116.62762333333336,31.0
1294,San Gorgonio Westwinds II LLC,1999.0,33.8980385483871,-116.572405,43.4
1295,San Gorgonio Wind Associates 7,1986.0,33.921795,-116.58709,1.32
1296,San Juan Mesa,2005.0,33.9551745,-103.82089783333336,120.0
1297,San Roman,2016.0,26.111247096774193,-97.36886258064516,93.0
1298,Sand Bluff,2007.0,31.977249111111114,-101.30452155555555,90.0
1299,Sand Point,2012.0,55.3442,-160.489835,1.0
1300,Sandy Ridge,2012.0,40.734478,-78.2697252,50.0
1301,Sandy Ridge 2,2023.0,40.735178000000005,-78.28367333333334,87.6
1302,Sandywoods,2012.0,41.62049,-71.1539,0.28
1303,Santa Isabel,2012.0,17.98486340909091,-66.39032068181818,101.2
1304,Santa Rita,2018.0,31.193728583333332,-101.35193433333332,300.0
1305,Santa Rita East,2019.0,31.24661216666667,-101.13911316666668,302.4
1306,Sapphire Sky Wind Energy Center,2023.0,40.33543952380952,-88.58397619047619,259.8
1307,Saratoga,2019.0,43.377909696969695,-92.33731090909092,66.0
1308,Savoonga,2008.0,63.6919,-170.49818,0.2
1309,Sawtooth,2011.0,42.98188785714286,-115.39431714285716,22.4
1310,Scheid Vineyards,2017.0,36.27451,-121.19159,1.85
1311,Scioto Ridge,2021.0,40.55347413333334,-83.7490676,247.0
1312,Scituate Wind,2012.0,42.17509,-70.7285,1.5
1313,Seiling,2014.0,36.10693717948718,-98.9934694871795,198.9
1314,Seiling 2,2014.0,36.14897322033898,-98.97953915254236,100.3
1315,Selawik Wind Project,2004.0,66.608075,-160.01812,0.1775
1316,Senate,2012.0,33.1981072,-98.36363546666666,150.0
1317,Sendero,2015.0,27.18001692307692,-98.91654358974358,78.0
1318,Seneca Nation,2017.0,42.58089,-79.10269,1.5
1319,Sentral Community School,1995.0,43.21056,-94.38857,0.07
1320,Settler's Trail,2011.0,40.72322936170213,-87.5791854255319,150.4
1321,Seven Cowboy,2023.0,35.23696327102804,-99.09612205607476,301.74
1322,Seven Mile Hill I & II,2008.0,41.9469329113924,-106.39362506329115,107.06962025316456
1323,Seymour Hills,2019.0,33.57815333333333,-99.193405,30.24
1324,Shady Oaks,2012.0,41.66512295774648,-89.09324338028169,109.5
1325,Shady Oaks II,2023.0,41.66001863636364,-89.0109859090909,108.2
1326,Shakopee Mdewakanton Sioux,2009.0,40.50069,-112.37729,1.5
1327,Shaktoolik,2012.0,64.360545,-161.203015,0.2
1328,Shamrock Wind Facility (White Mesa Wind III),2023.0,30.94235975308642,-101.58940691358023,223.92
1329,Shane Colwell,2006.0,44.15089,-96.13622,2.0
1330,Shannon,2015.0,33.5076331092437,-98.37227100840336,204.09
1331,Shaokatan Hills,1999.0,44.39850555555555,-96.43218666666668,11.88
1332,Shaokatan Power Partners,2003.0,44.39789,-96.41824,1.6
1333,Sheffield,2011.0,44.67597375,-72.101255,40.0
1334,Shenandoah School Corporation,2013.0,40.01024,-85.52367,0.9
1335,Shepherds Flat,2011.0,45.74707182926829,-120.07691073170731,205.96341463414635
1336,Sherbino I,2008.0,30.8178278,-102.3595944,150.0
1337,Sherbino II,2011.0,30.771808,-102.50762866666668,120.5
1338,Sherrard High School,2009.0,41.34452,-90.52823,0.66
1339,Shiloh II,2009.0,38.16335226666667,-121.79133933333333,150.0
1340,Shiloh III,2011.0,38.1650974,-121.7617698,102.5
1341,Shiloh IV,2012.0,38.1350906,-121.8503716,102.5
1342,Shiloh Wind Project,2006.0,38.14745783018868,-121.8519029245283,150.0
1343,Shirley,2010.0,44.3484275,-87.937015,20.0
1344,Sholes,2019.0,42.2709885915493,-97.32551408450703,160.02
1345,Shooting Star,2012.0,37.514961846153845,-99.45061307692308,104.0
1346,Sibley Hills,2003.0,43.40459,-95.65109,0.66
1347,Sibley Wind Farm,1997.0,43.40767,-95.647865,1.2
1348,Sigel Wind Park,2012.0,43.85645275,-82.79045375,64.0
1349,Silver Maple,2022.0,44.772794,-68.51737800000001,20.0
1350,Silver Sage,2009.0,41.130316,-105.02794,42.0
1351,Silver Star I,2008.0,32.33381583333333,-98.473605,48.0
1352,Skeleton Creek,2020.0,36.522712,-98.19547933333334,250.9
1353,Skookumchuck,2020.0,46.71493263157895,-122.58567315789472,136.8
1354,Sky River,1991.0,35.0765,-118.25499,0.23
1355,Sky River Repower,2021.0,35.245447142857145,-118.24155476190477,63.3
1356,Sky Volt,2012.0,41.29078,-94.48525,1.68
1357,Slate Creek,2015.0,37.123066,-97.2949128,150.0
1358,Sleeping Bear,2007.0,36.638044444444446,-99.4998757777778,94.5
1359,Smoky Hills,2008.0,38.885319107142855,-98.11471821428572,102.2
1360,Smoky Hills II,2008.0,38.886610101010106,-98.24339707070708,113.9040404040404
1361,Snyder,2007.0,32.738258571428574,-100.7365061904762,63.0
1362,Solano IV Repower,2024.0,38.100925789473685,-121.79647894736844,85.5
1363,Solano Phase 3,2012.0,38.08778,-121.78426236363636,127.8
1364,Solano Phase IIA,2006.0,38.10142125,-121.7747475,24.0
1365,Solano Wind Project,2007.0,38.10132666666667,-121.76661380952382,63.0
1366,Soldier Creek Wind Energy Center,2020.0,39.656972333333336,-96.01094783333332,300.96
1367,Solomon Forks,2019.0,39.30939371428572,-101.11006228571428,275.63
1368,Somerset,2001.0,39.97989833333333,-79.01155166666668,9.0
1369,South Chestnut,2012.0,39.75172043478261,-79.73227695652174,46.0
1370,South Dakota,2003.0,44.36571666666667,-99.46093851851852,40.5
1371,South Dakota Wind Partners,2011.0,43.924748571428566,-98.83093285714288,10.5
1372,South Fork,2016.0,43.59587833333333,-95.41387,13.0
1373,South Hurlburt,2011.0,45.672300632911394,-120.05932012658228,224.5
1374,South Hurlburt,2012.0,45.64839918918919,-120.02577351351351,185.8175675675676
1375,South Peak,2020.0,47.30586931034483,-110.63431931034484,79.9
1376,South Plains,2015.0,34.1010634,-101.345775,200.0
1377,South Plains II,2016.0,34.20573186813186,-101.36659714285712,300.3
1378,South Trent Mesa,2009.0,32.41571386363636,-100.18198022727272,101.2
1379,Southern Hills,2020.0,41.089150277777776,-94.47206833333333,131.3
1380,Southern Hills Expansion,2020.0,41.16233333333333,-94.39771833333332,31.600000000000005
1381,Southern Hills Expansion,2021.0,41.14338095238095,-94.41257476190476,91.2
1382,Spanish Fork,2008.0,40.07317555555555,-111.58385555555554,18.9
1383,Spearville,2006.0,37.874417611940295,-99.75979074626866,100.5
1384,Spearville 3,2012.0,37.8406826984127,-99.84623968253968,100.8
1385,Spearville II,2010.0,37.8722965625,-99.7111840625,48.0
1386,Spinning Spur 2,2014.0,35.30766620689655,-102.59496390804598,160.95
1387,Spinning Spur 3,2015.0,35.301716597938146,-102.71965546391752,194.0
1388,Spinning Spur Wind Ranch,2012.0,35.30678642857143,-102.47320414285714,161.0
1389,Spion Kop,2012.0,47.339673999999995,-110.6359436,40.0
1390,Spirit Lake,1992.0,43.41136,-95.10066,1.0
1391,Spirit Lake,2001.0,43.41138,-95.09901,1.0
1392,Spring Canyon,2006.0,40.963053,-103.01996,60.0
1393,Spring Canyon Expansion,2014.0,40.988605142857146,-103.0146397142857,60.0
1394,Spring Valley,2012.0,39.096515454545454,-114.48927757575755,151.8
1395,Springview II Wind Facility,2011.0,42.82649,-99.77609,3.0
1396,Spruce Mountain,2011.0,44.415859999999995,-70.55902,20.0
1397,St. Cloud VA Medical Center,2011.0,45.57709,-94.20828,0.6000000000000001
1398,St. Mary's Wind Turbine,2019.0,62.03477,-163.25078,0.9
1399,St. Olaf College,2006.0,44.46238,-93.19237,1.65
1400,St. Paul Island I,1999.0,57.15749,-170.23595,0.23
1401,St. Paul Island II,2007.0,57.1573,-170.23629,0.68
1402,Stanton Energy Center,2008.0,32.2102665,-101.814629375,120.0
1403,Star Point,2010.0,45.50599787234042,-120.4888004255319,98.70000000000002
1404,Stateline Wind Project,2001.0,46.00962373096447,-118.80856111675128,146.90862944162436
1405,Stateline Wind Project,2002.0,45.972328,-118.7871365,39.6
1406,Steel Winds,2007.0,42.81790125,-78.8676375,20.0
1407,Steel Winds II,2012.0,42.80724,-78.861695,15.0
1408,Steele Flats,2013.0,40.04623272727272,-96.93413363636364,74.8
1409,Stella,2018.0,26.913590895522383,-97.6249708955224,201.0
1410,Stephens Ranch 1,2014.0,32.907869322033896,-101.65360194915252,211.22
1411,Stephens Ranch II,2015.0,32.993018043478266,-101.6624229347826,164.68
1412,Sterling Phase I,2017.0,33.36131769230769,-103.27478153846154,29.9
1413,Stetson,2009.0,45.525621578947366,-67.9787105263158,57.0
1414,Stetson Wind expansion,2010.0,45.61497235294117,-67.97098823529412,25.5
1415,Stillwater Big Sky,2018.0,45.87356064516129,-109.49901709677418,79.75
1416,Stoneray,2018.0,43.982644615384615,-96.08272230769232,34.13
1417,Stoneray II,2019.0,44.0658,-96.133008,66.63
1418,Stoney Corners,2008.0,44.18974,-85.30909,5.0
1419,Stoney Corners - Repower,2009.0,44.19094714285715,-85.31686571428573,14.0
1420,Stoney Corners II,2010.0,44.182792,-85.307541,20.75
1421,Stoney Corners III,2011.0,44.165002,-85.26051700000001,20.5
1422,Stony Creek,2009.0,40.03097428571429,-78.81517142857143,52.5
1423,Storm Lake I,1999.0,42.71131465753425,-95.32296869863012,108.75
1424,Storm Lake II,1999.0,42.83704203703704,-95.35127398148148,79.5
1425,Story City Wind,2011.0,42.20789,-93.59899,1.5
1426,Story County,2008.0,42.1051923,-93.2865815,150.0
1427,Story II (aka Garden Wind),2009.0,42.235248199999994,-93.391638,150.0
1428,Strauss Wind,2023.0,34.57924333333334,-120.52273444444444,95.25
1429,Stuart,2005.0,41.49399,-94.32739,0.66
1430,Sugar Creek,2020.0,40.14530614035088,-89.5280350877193,202.0
1431,Summit Wind Repowering,2021.0,37.76339,-121.6816304347826,62.1
1432,Sundance Wind,2021.0,36.503482325581395,-98.61393186046512,199.4
1433,Sunflower,2016.0,46.82859846153846,-102.06276865384616,104.0
1434,Sunflower Wind (KS),2023.0,38.23928552631579,-97.05585763157896,200.03
1435,Sunray I,2009.0,35.932096666666666,-101.88034,10.5
1436,Sunray II,2009.0,35.94636333333334,-101.90480111111113,39.0
1437,Superior Farms,2012.0,38.42009,-121.81749,1.0
1438,Sustainable Technologies Museum (Turbine Adam),2007.0,41.66029,-89.2497,2.5
1439,Suzlon Project VII,2011.0,35.7496,-102.27259,4.2
1440,Swauk Valley,2012.0,47.141632,-120.754464,4.25
1441,Sweetland,2023.0,44.413220985915494,-98.82784788732395,198.8
1442,Sweetwater,2017.0,32.3613912,-100.3371376,37.5
1443,Sweetwater IVa,2007.0,32.29843044444445,-100.50309807407407,135.0
1444,Sweetwater IVb,2007.0,32.26236847826087,-100.49555652173912,105.8
1445,Sweetwater Phase II,2017.0,32.33350491803279,-100.37348295081968,98.82
1446,Sweetwater Phase III,2005.0,32.30684711111111,-100.43685588888889,144.0
1447,Sweetwater V,2007.0,32.23108114285714,-100.48027114285716,80.5
1448,TB Flats I & II,2020.0,42.16607340425532,-106.13360382978723,202.09999999999997
1449,TB Flats I & II,2021.0,42.10949635294118,-106.12047541176472,301.1
1450,TJ Automation,2010.0,41.4591,-84.30851,0.1
1451,Taconite Ridge Energy Center,2008.0,47.57358,-92.599412,25.0
1452,Tahoka Wind,2018.0,33.15588458333333,-101.69159958333331,300.0
1453,Talbot County DPW,2010.0,38.81840333333333,-76.03251999999999,0.3
1454,Taloga,2011.0,35.864226111111115,-98.9430888888889,129.6
1455,Tatanka,2008.0,45.936221749999994,-98.98479083333334,90.025
1456,Tatanka Ridge,2021.0,44.62416464285714,-96.70130732142856,155.0
1457,Taylor Farms,2014.0,36.50515,-121.4518,1.85
1458,Tehachapi Hills,1985.0,35.09810625,-118.34122875,20.88
1459,Tehachapi Hills (85A),1985.0,35.10167,-118.337455,13.95
1460,Tehachapi Hills (85B),1985.0,35.10336875,-118.3342475,18.9
1461,Tehachapi Windplant I,1984.0,35.05829925373134,-118.38692052238804,8.71
1462,Tehachapi Windplant II,1997.0,35.11675361386139,-118.29670004950496,22.17
1463,Teichert Aggregates,2010.0,37.61665,-121.35656,1.5
1464,Templeton Wind Turbine,2010.0,42.58909,-72.0777,1.5
1465,Tenaska Clear Creek Energy Center,2020.0,40.47730432432432,-94.90593441441442,242.0
1466,Testa Produce,2011.0,41.81069,-87.65399,0.75
1467,Texas Tech - Nolan,2008.0,32.3502,-100.52609,2.0
1468,The City of Union City,2010.0,40.19069,-84.81719,1.0
1469,Tholen & Petersen,2005.0,44.09957625,-96.11732875,13.2
1470,Thousand Springs,2011.0,42.88174,-114.96681,12.0
1471,Three D Metals Corporation,2009.0,41.24815,-81.88306,0.1
1472,Threemile Canyon,2009.0,45.67829166666667,-119.93885,9.9
1473,Thunder Ranch,2017.0,36.57236508333334,-97.30629791666668,297.8
1474,Thunder Spirit,2015.0,46.07220325581395,-102.59987581395347,107.5
1475,Thunder Spirit II,2018.0,46.052561875,-102.5368825,48.0
1476,Thunderhead Wind,2022.0,42.04644111111111,-98.24238768518518,299.36
1477,Timber Road II,2011.0,41.02762799999999,-84.74890218181818,99.0
1478,Timber Road IV,2020.0,41.081293548387094,-84.67228838709677,126.0
1479,Time Factory Wind,2008.0,39.87109,-86.2365,0.05
1480,Tin City Long Range Radar Station,2008.0,65.56861,-167.96242,0.23
1481,Tippecanoe Valley School Corporation,2011.0,41.11099,-86.0441,0.9
1482,Titan I,2009.0,44.47663,-99.136101,25.0
1483,Tjaden Farms,2006.0,43.15655,-92.62349,0.45
1484,Toksook Bay,2010.0,60.526513333333334,-165.11282,0.4000000000000001
1485,Toksook Bay Expansion,2010.0,60.5263,-165.11697,0.4
1486,Tooele Army Depot II,2016.0,40.50187,-112.36978,1.79
1487,Top of Iowa,2001.0,43.36488191011236,-93.41143056179774,80.1
1488,Top of Iowa II,2008.0,43.35378575,-93.31761275,80.0
1489,Top of Iowa III,2008.0,43.35892333333333,-93.28734277777778,29.700000000000003
1490,Top of the World,2010.0,42.95168054545455,-105.77272018181816,200.2
1491,Torrecillas,2018.0,27.61302391666667,-98.803216,300.0
1492,Town of Richland,2010.0,43.56519,-76.037,0.1
1493,Traer Wind,2011.0,42.16135,-92.44254,1.5
1494,Traverse Wind,2022.0,35.700413973063974,-98.76429831649833,996.4
1495,Trent Mesa,2001.0,32.43555265060241,-100.23045409638551,124.5
1496,Trent Mesa Repower,2001.0,32.428584375,-100.1634225,29.17
1497,Trimont Wind,2005.0,43.79362089552239,-94.85385492537311,107.2
1498,Trinity Hills,2012.0,33.40498655555555,-98.68002233333333,198.0
1499,Triple H 1,2020.0,44.444858260869566,-99.55293706521738,250.24
1500,Trondhjem (Wind-Solar Hybrid),2018.0,46.50674,-96.16175,2.3
1501,Tuana Gulch,2011.0,42.836907142857136,-114.96928,10.5
1502,Tuana Springs,2010.0,42.8932475,-115.0171525,16.8
1503,Tucannon River,2014.0,46.43336594827586,-118.0465203448276,266.8
1504,Tule,2018.0,32.763183684210524,-116.2978901754386,131.1
1505,Tuntutuliak,2012.0,60.33734,-162.662638,0.48
1506,Turbine EVE,2012.0,41.6376,-89.245,2.5
1507,Turkey Hill Frey Farm,2011.0,39.95909,-76.4559,3.2
1508,Turkey Track,2008.0,32.20688300884956,-100.24621690265488,169.5
1509,Turtle Creek,2018.0,43.42543821428571,-92.84340232142856,199.2
1510,Turtle Mountain College,2008.0,48.88469,-99.75179,0.66
1511,Tuscola Bay Wind,2012.0,43.52597253333333,-83.65310506666665,120.0
1512,Tuscola II,2013.0,43.5361779661017,-83.55797406779661,100.3
1513,Twin Buttes,2007.0,37.6728806,-102.8597152,75.0
1514,Twin Buttes II,2017.0,37.77494972222222,-102.52360861111111,75.0
1515,Twin Groves I,2007.0,40.449301983471074,-88.69433272727272,198.0
1516,Twin Groves II,2007.0,40.46071802083333,-88.57029822916667,162.07812499999997
1517,Twin Groves II,2008.0,40.414635652173914,-88.59725304347826,36.3
1518,Twin Ridges,2012.0,39.76643647058823,-78.87061647058825,139.4
1519,Two Dot,2014.0,46.45034,-110.087855,9.72
1520,Two Dot Wind Farm,2005.0,46.44417285714286,-110.0929942857143,0.46
1521,Tyler Bluff,2016.0,33.69925057692308,-97.37071961538462,125.58
1522,UL Advanced Wind Turbine Test Facility,2015.0,34.96985,-101.78989,0.2
1523,UL Advanced Wind Turbine Test Facility,2018.0,34.96733,-101.79,3.57
1524,Uilk Wind Farm,2009.0,43.981323333333336,-96.42322333333334,4.5
1525,Unalakleet,2009.0,63.909591666666664,-160.77014666666668,0.6000000000000001
1526,University of Delaware,2010.0,38.78289,-75.1649,2.0
1527,University of MN -- Morris,2005.0,45.58965,-95.87708,1.65
1528,University of MN -- Morris,2011.0,45.58469,-95.87789,1.65
1529,University of Massachusetts Dartmouth,2012.0,41.62669,-71.0106,0.6000000000000001
1530,University of Toledo Wind Turbine,2009.0,41.64369,-83.59519,0.08
1531,Upland Prairie,2019.0,43.22134859504133,-95.33731,299.3
1532,Upper Scioto Valley School,2009.0,40.69013,-83.789295,0.2
1533,Upstream,2018.0,42.187303456790126,-98.00485580246914,202.5
1534,Valfilm Wind,2018.0,41.083625,-83.64426,3.0
1535,Valley View,2011.0,43.902567999999995,-96.021282,10.0
1536,Vansycle I,1998.0,45.93506789473685,-118.64968763157896,25.08
1537,Vansycle II,2009.0,45.911217906976745,-118.58942581395348,102.2
1538,Vantage Point,2010.0,46.953916166666666,-120.16181316666666,90.0
1539,Vasco (repower),2011.0,37.79200529411765,-121.70476764705882,78.2
1540,Velva Wind Farm,2006.0,48.09363823529412,-100.90428529411764,11.88
1541,Victorville Wind Project,2005.0,34.55769,-117.35829,0.75
1542,Victory(Carroll),2017.0,42.13371318181818,-95.12308984848484,104.2
1543,Vienna,2012.0,42.15983,-92.75972311111111,105.75
1544,Vienna II,2013.0,42.15791736842105,-92.83608736842103,44.65
1545,Vineyard Wind,2024.0,41.10309,-70.50725,11.0
1546,Voyager II,2018.0,35.07222962962963,-118.26596777777776,193.5
1547,Voyager Wind,2019.0,35.05107921052632,-118.2844660526316,131.1
1548,WED Coventry 1,2016.0,41.6755,-71.70782,1.5
1549,WED Coventry 2,2016.0,41.66974666666667,-71.70442333333334,4.5
1550,WED Coventry 3,2016.0,41.6955,-71.72116,1.5
1551,WED Coventry 4,2016.0,41.68653,-71.72948,1.5
1552,WED Coventry 5,2017.0,41.65992,-71.69988,1.5
1553,WED Coventry 6,2016.0,41.66881333333333,-71.70453666666667,4.5
1554,WED Green Hill,2018.0,41.79784,-71.52974,3.0
1555,WED Plainfield,2018.0,41.79607,-71.53583,3.0
1556,WED Plainfield II,2018.0,41.79458,-71.53996,3.0
1557,WED Plainfield III,2018.0,41.79353,-71.53062,3.0
1558,WED Portsmouth 1,2016.0,41.61435,-71.25132,1.5
1559,WED Shun I,2018.0,41.79845,-71.54066,3.0
1560,WED Shun II,2018.0,41.80013,-71.53622,3.0
1561,WED Shun III,2018.0,41.79907,-71.54933,3.0
1562,Wagner,2012.0,33.908095,-116.55559,6.0
1563,Wake,2016.0,33.83904853333333,-101.1049232,257.25
1564,Wales Wind Energy Project,2000.0,65.61578,-168.08733,0.1
1565,Wall Lake Municipal Utilities,2003.0,42.28198,-95.09416,0.66
1566,Walleye,2022.0,43.63856775,-96.38308725,110.72
1567,Walmart Red Bluff,2012.0,40.1112,-122.19389,1.5
1568,Walnut Ridge,2018.0,41.51131849056604,-89.59502603773583,212.0
1569,Walnut Wind Project,2008.0,41.45945470588235,-95.229415,165.24
1570,Wapsipinicon Wind,2008.0,43.7667123880597,-92.67779298507462,100.5
1571,Wausau High School,2009.0,44.97942,-89.59663,0.1
1572,Waverly,1999.0,42.687685,-95.26376,1.5
1573,Waverly,2015.0,38.351284842105265,-95.59237189473684,199.0
1574,Waverly III (Skeets 4),2001.0,42.76228,-92.43876,0.9
1575,Waymart Wind Farm,2003.0,41.59685511627907,-75.43674162790697,64.5
1576,Weatherford Wind Energy Center,2005.0,35.52447028169014,-98.7577843661972,113.6
